bid,keyword,region,match,predicted_conv_value,predicted_clicks,predicted_profit
17.869532282205324,ai graphic design course,USA,Exact match,189.57622949853055,-4.364762261977519,267.57248964308934
17.869532282205324,ai graphic design course,A,Exact match,189.57622949853055,-4.364762261977519,267.57248964308934
17.869532282205324,ai graphic design course,B,Exact match,189.57622949853055,-4.364762261977519,267.57248964308934
10.422639590525883,best place to study artificial intelligence,A,Exact match,111.62535898363174,-3.1238889325348747,144.18452744827536
10.422639590525883,best place to study artificial intelligence,USA,Exact match,111.62535898363174,-3.1238889325348747,144.18452744827536
10.422639590525883,best place to study artificial intelligence,B,Exact match,111.62535898363174,-3.1238889325348747,144.18452744827536
8.82943851670891,best place to study artificial intelligence,B,Phrase match,96.01668638196901,-2.8584143509853543,121.2548801492726
8.82943851670891,best place to study artificial intelligence,A,Phrase match,96.01668638196901,-2.8584143509853543,121.2548801492726
8.82943851670891,best place to study artificial intelligence,USA,Phrase match,96.01668638196901,-2.8584143509853543,121.2548801492726
8.16371785437989,bootcamp ai,B,Exact match,58.3880071236778,-2.7474855315308946,80.81770381208699
8.16371785437989,bootcamp ai,A,Exact match,58.3880071236778,-2.7474855315308946,80.81770381208699
8.16371785437989,bootcamp ai,USA,Exact match,58.3880071236778,-2.7474855315308946,80.81770381208699
7.580507419417696,northeastern university artificial intelligence,USA,Exact match,55.52270769918133,-2.6503053646712162,75.61336717979401
7.4964939422973575,professional certificate in AI,B,Phrase match,37.13451602433252,-2.6363062260484664,56.897569677945654
7.4964939422973575,professional certificate in AI,USA,Phrase match,37.13451602433252,-2.6363062260484664,56.897569677945654
7.4964939422973575,professional certificate in AI,A,Phrase match,37.13451602433252,-2.6363062260484664,56.897569677945654
7.185268402156908,generative ai fundamentals,USA,Exact match,88.34293283224179,-2.5844468145731256,106.91287686604915
7.185268402156908,generative ai fundamentals,B,Exact match,88.34293283224179,-2.5844468145731256,106.91287686604915
7.185268402156908,generative ai fundamentals,A,Exact match,88.34293283224179,-2.5844468145731256,106.91287686604915
6.570516780696536,bootcamp ai,A,Phrase match,42.779334523324145,-2.48201094995911,59.08742911990303
6.570516780696536,bootcamp ai,B,Phrase match,42.779334523324145,-2.48201094995911,59.08742911990303
6.570516780696536,bootcamp ai,USA,Phrase match,42.779334523324145,-2.48201094995911,59.08742911990303
6.17221475982461,mit ai class,USA,Exact match,43.542027113518486,-2.41564201254716,58.45188839781449
6.17221475982461,mit ai class,A,Exact match,43.542027113518486,-2.41564201254716,58.45188839781449
6.17221475982461,mit ai class,B,Exact match,43.542027113518486,-2.41564201254716,58.45188839781449
5.832392880862706,ai for executives,USA,Exact match,83.27217179643938,-2.3590176023365634,97.03088926613697
5.832392880862706,ai for executives,A,Exact match,83.27217179643938,-2.3590176023365634,97.03088926613697
5.832392880862706,ai for executives,B,Exact match,83.27217179643938,-2.3590176023365634,97.03088926613697
5.468216062626095,MIT generative AI certificate,USA,Exact match,26.299407411832277,-2.2983349364363774,38.8671994285484
5.100648682927096,artificial intelligence bootcamp online,A,Exact match,52.92390597389626,-2.237087302366032,64.3345023763025
5.100648682927096,artificial intelligence bootcamp online,USA,Exact match,52.92390597389626,-2.237087302366032,64.3345023763025
5.069495396353965,artificial intelligence online program,A,Exact match,72.80167840852661,-2.2318962402598146,84.11626612366346
5.069495396353965,artificial intelligence online program,USA,Exact match,72.80167840852661,-2.2318962402598146,84.11626612366346
5.069495396353965,artificial intelligence online program,B,Exact match,72.80167840852661,-2.2318962402598146,84.11626612366346
4.682033881285331,graduate certificate artificial intelligence,USA,Exact match,23.43677457786753,-2.1673336528127627,33.58430417238678
4.579013686430396,mit ai class,B,Phrase match,27.933354515997543,-2.1501674309271954,37.77900061033005
4.579013686430396,mit ai class,A,Phrase match,27.933354515997543,-2.1501674309271954,37.77900061033005
4.579013686430396,mit ai class,USA,Phrase match,27.933354515997543,-2.1501674309271954,37.77900061033005
4.095256396210616,AI for engineers,USA,Exact match,70.78348340315955,-2.0695591094658314,79.25885858353544
4.095256396210616,AI for engineers,A,Exact match,70.78348340315955,-2.0695591094658314,79.25885858353544
4.095256396210616,AI for engineers,B,Exact match,70.78348340315955,-2.0695591094658314,79.25885858353544
4.0547093793618,mit ai certificate,USA,Exact match,10.210907613727088,-2.062802773106633,18.57497336561608
3.758379516228327,best place to study artificial intelligence,C,Exact match,46.33526136724451,-2.0134254234410727,53.902478236158785
3.6587876754761957,generative ai course mit,B,Exact match,-24.929986120753803,-1.9968304670859707,-17.62400741776428
3.6587876754761957,generative ai course mit,USA,Exact match,-24.929986120753803,-1.9968304670859707,-17.62400741776428
3.6587876754761957,generative ai course mit,A,Exact match,-24.929986120753803,-1.9968304670859707,-17.62400741776428
3.507447609887823,artificial intelligence bootcamp online,USA,Phrase match,37.31523337985269,-1.9716127206869245,44.230561704650476
3.507447609887823,artificial intelligence bootcamp online,A,Phrase match,37.31523337985269,-1.9716127206869245,44.230561704650476
3.4762943233293595,artificial intelligence online program,A,Phrase match,57.19300581462675,-1.9664216585782628,64.02886626361428
3.4762943233293595,artificial intelligence online program,USA,Phrase match,57.19300581462675,-1.9664216585782628,64.02886626361428
3.4762943233293595,artificial intelligence online program,B,Phrase match,57.19300581462675,-1.9664216585782628,64.02886626361428
3.088832808475429,graduate certificate artificial intelligence,USA,Phrase match,7.828101986071125,-1.9018590710954344,13.702626681967306
3.088832808475429,graduate certificate artificial intelligence,A,Phrase match,7.828101986071125,-1.9018590710954344,13.702626681967306
2.502055323893248,AI for engineers,B,Phrase match,55.174810816188526,-1.8040845276664328,59.68873011338976
2.502055323893248,AI for engineers,A,Phrase match,55.174810816188526,-1.8040845276664328,59.68873011338976
2.502055323893248,AI for engineers,USA,Phrase match,55.174810816188526,-1.8040845276664328,59.68873011338976
2.4386600805974403,artificial intelligence stanford online,A,Exact match,9.639024352023803,-1.7935209986689273,14.012812415190972
2.4386600805974403,artificial intelligence stanford online,B,Exact match,9.639024352023803,-1.7935209986689273,14.012812415190972
2.4386600805974403,artificial intelligence stanford online,USA,Exact match,9.639024352023803,-1.7935209986689273,14.012812415190972
2.1651784443489412,best place to study artificial intelligence,C,Phrase match,30.726588784564424,-1.747950841568693,34.51121426851055
2.0655866037601323,generative ai course mit,A,Phrase match,-40.538658701833825,-1.7313558851863768,-36.96239317905158
2.0655866037601323,generative ai course mit,USA,Phrase match,-40.538658701833825,-1.7313558851863768,-36.96239317905158
2.0655866037601323,generative ai course mit,B,Phrase match,-40.538658701833825,-1.7313558851863768,-36.96239317905158
1.8823680360812134,ai generated courses,USA,Exact match,17.038247095532682,-1.7008262341295541,20.239828033586537
1.8823680360812134,ai generated courses,B,Exact match,17.038247095532682,-1.7008262341295541,20.239828033586537
1.6549489391629069,mit generative ai course,USA,Exact match,-25.226517383511833,-1.6629314630364118,-22.474450722859103
1.6549489391629069,mit generative ai course,A,Exact match,-25.226517383511833,-1.6629314630364118,-22.474450722859103
1.6549489391629069,mit generative ai course,B,Exact match,-25.226517383511833,-1.6629314630364118,-22.474450722859103
1.5825000880407207,coursera generative ai,B,Exact match,-10.916242948387746,-1.6508593342219464,-8.303757906638669
1.5825000880407207,coursera generative ai,USA,Exact match,-10.916242948387746,-1.6508593342219464,-8.303757906638669
1.5825000880407207,coursera generative ai,A,Exact match,-10.916242948387746,-1.6508593342219464,-8.303757906638669
1.5356684292321365,generative ai certificate course,B,Exact match,0.7846039622867558,-1.6430557899373952,3.307792866360683
1.5356684292321365,generative ai certificate course,USA,Exact match,0.7846039622867558,-1.6430557899373952,3.307792866360683
1.5356684292321365,generative ai certificate course,A,Exact match,0.7846039622867558,-1.6430557899373952,3.307792866360683
1.4994577841476848,bootcamp ai,C,Exact match,-6.902090452880966,-1.6370220217596851,-4.447445039532225
1.3253020216813054,mit ai course,USA,Phrase match,-27.269894636171603,-1.6080025028679659,-25.13880566825209
1.3253020216813054,mit ai course,A,Phrase match,-27.269894636171603,-1.6080025028679659,-25.13880566825209
1.3253020216813054,mit ai course,B,Phrase match,-27.269894636171603,-1.6080025028679659,-25.13880566825209
0.8454590149896073,artificial intelligence stanford online,USA,Phrase match,-5.969648169213565,-1.528046415751521,-4.6777475516938845
0.8454590149896073,artificial intelligence stanford online,B,Phrase match,-5.969648169213565,-1.528046415751521,-4.6777475516938845
0.6566790232495509,ai for executives course,B,Exact match,10.834524691609815,-1.4965900653345277,11.817303993918674
0.6566790232495509,ai for executives course,A,Exact match,10.834524691609815,-1.4965900653345277,11.817303993918674
0.6566790232495509,ai for executives course,USA,Exact match,10.834524691609815,-1.4965900653345277,11.817303993918674
0.329258086470507,ai short course,B,Exact match,13.420139813122674,-1.4420320146690637,13.894940514901819
0.329258086470507,ai short course,USA,Exact match,13.420139813122674,-1.4420320146690637,13.894940514901819
0.2891669939052855,ai generated courses,A,Phrase match,1.4295748038588898,-1.4353516473076973,1.8446311249078562
0.2891669939052855,ai generated courses,B,Phrase match,1.4295748038588898,-1.4353516473076973,1.8446311249078562
0.28916699390528544,ai generated courses,USA,Phrase match,1.429574803858889,-1.4353516473076973,1.8446311249078553
0.17917569163760097,mit artificial intelligence course,B,Exact match,-38.38007849983369,-1.4170238243416815,-38.12618227604031
0.17917569163760097,mit artificial intelligence course,USA,Exact match,-38.38007849983369,-1.4170238243416815,-38.12618227604031
0.17917569163760097,mit artificial intelligence course,A,Exact match,-38.38007849983369,-1.4170238243416815,-38.12618227604031
0.16127095763476698,mit ai courses,USA,Exact match,-33.491528965310735,-1.4140403620261988,-33.263485321992555
0.06174803801361722,mit generative ai course,USA,Phrase match,-40.83518829354042,-1.3974568527153315,-40.74889807467656
0.06174803801361722,mit generative ai course,A,Phrase match,-40.83518829354042,-1.3974568527153315,-40.74889807467656
0.046303043547708714,mit xpro ai,USA,Phrase match,-47.27917492854684,-1.3948832369290403,-47.21458758928334
1.1751500273508413e-07,bootcamp ai,C,Phrase match,-21.592354088248936,-1.355927006482086,-21.59235392890717
7.650959687335757e-08,ai courses near me,B,Exact match,-21.772873902592792,-1.3395054396370376,-21.77287380010777
7.650959687335757e-08,ai courses near me,USA,Exact match,-21.772873902592792,-1.3395054396370376,-21.77287380010777
4.628573327362267e-08,course in generative ai,USA,Exact match,-29.16922351123767,-1.3086561242596035,-29.169223450665562
4.628573327362267e-08,course in generative ai,A,Exact match,-29.16922351123767,-1.3086561242596035,-29.169223450665562
4.628573327362267e-08,course in generative ai,B,Exact match,-29.16922351123767,-1.3086561242596035,-29.169223450665562
4.502514524491496e-08,ai strategy course,B,Exact match,11.334526906135281,-1.3064674257778963,11.334526964959167
4.502514524491496e-08,ai strategy course,A,Exact match,11.334526906135281,-1.3064674257778963,11.334526964959167
4.502514524491496e-08,ai strategy course,USA,Exact match,11.334526906135281,-1.3064674257778963,11.334526964959167
2.983527773110852e-08,ai executive education,A,Exact match,18.991316741483406,-1.2655301683410567,18.99131677924085
2.983527773110852e-08,ai executive education,B,Exact match,18.991316741483406,-1.2655301683410567,18.99131677924085
2.983527773110852e-08,ai executive education,USA,Exact match,18.991316741483406,-1.2655301683410567,18.99131677924085
2.212056568026288e-08,mit ai class,C,Exact match,-16.927477113697222,-1.2231891475900762,-16.927477086639588
1.651480427543001e-08,course generator ai,A,Exact match,24.073740415951338,-1.1675952141804506,24.073740435233944
1.651480427543001e-08,course generator ai,B,Exact match,24.073740415951338,-1.1675952141804506,24.073740435233944
1.592322434486512e-08,course generative ai,B,Exact match,-22.17603796935321,-1.159444338245158,-22.176037950891118
1.592322434486512e-08,course generative ai,USA,Exact match,-22.17603796935321,-1.159444338245158,-22.176037950891118
1.592322434486512e-08,course generative ai,A,Exact match,-22.17603796935321,-1.159444338245158,-22.176037950891118
1.2531105180405265e-08,executive education ai,A,Exact match,34.62121993276666,-1.097846351439358,34.62121994652389
1.2531105180405265e-08,executive education ai,USA,Exact match,34.62121993276666,-1.097846351439358,34.62121994652389
1.2531105180405265e-08,executive education ai,B,Exact match,34.62121993276666,-1.097846351439358,34.62121994652389
1.1615888447066379e-08,ai for executives course,B,Phrase match,4.401006747502016,-1.0750631143798777,4.401006759989829
1.1615888447066379e-08,ai for executives course,USA,Phrase match,4.401006747502016,-1.0750631143798777,4.401006759989829
1.1615888447066379e-08,ai for executives course,A,Phrase match,4.401006747502016,-1.0750631143798777,4.401006759989829
9.462690658277528e-09,best ai classes online,B,Exact match,12.86359639464768,-1.0040789291355978,12.863596404148968
9.462690658277528e-09,best ai classes online,A,Exact match,12.86359639464768,-1.0040789291355978,12.863596404148968
9.462690658277528e-09,best ai classes online,USA,Exact match,12.86359639464768,-1.0040789291355978,12.863596404148968
8.605772819883302e-09,ai short course,A,Phrase match,10.194381543621398,-0.9659470190396686,10.19438155193412
8.605772819883302e-09,ai short course,B,Phrase match,10.194381543621398,-0.9659470190396686,10.19438155193412
8.605772819883302e-09,ai short course,USA,Phrase match,10.194381543621398,-0.9659470190396686,10.19438155193412
7.692104744591823e-09,MIT artificial intelligence course,B,Phrase match,-40.13547186156672,-0.9159306477811391,-40.135471854521285
7.692104744591823e-09,mit artificial intelligence course,A,Phrase match,-40.13547186156672,-0.9159306477811391,-40.135471854521285
7.692104744591823e-09,MIT artificial intelligence course,USA,Phrase match,-40.13547186156672,-0.9159306477811391,-40.135471854521285
7.692104744591823e-09,mit artificial intelligence course,B,Phrase match,-40.13547186156672,-0.9159306477811391,-40.135471854521285
7.692104744591823e-09,mit artificial intelligence course,USA,Phrase match,-40.13547186156672,-0.9159306477811391,-40.135471854521285
7.692104744591823e-09,MIT artificial intelligence course,A,Phrase match,-40.13547186156672,-0.9159306477811391,-40.135471854521285
7.309575322429574e-09,AI for business,A,Exact match,86.50767609784117,-0.8912765165340695,86.50767610435602
7.309575322429574e-09,AI for business,USA,Exact match,86.50767609784117,-0.8912765165340695,86.50767610435602
7.309575322429574e-09,AI for business,B,Exact match,86.50767609784117,-0.8912765165340695,86.50767610435602
6.956037708587081e-09,artificial intelligence bootcamp online,C,Exact match,2.952589391364974,-0.8660797298799918,2.952589397389457
6.82012051246109e-09,artificial intelligence online program,C,Exact match,23.135572170411752,-0.8556976056946276,23.135572176247713
6.264340573243177e-09,ai courses near me,USA,Phrase match,-21.77287459078917,-0.8085562883092209,-21.772874585724097
6.050709673229154e-09,ai certification mit,A,Exact match,-42.86555571985469,-0.7881318126944408,-42.86555571508593
6.050709673229154e-09,ai certification mit,USA,Exact match,-42.86555571985469,-0.7881318126944408,-42.86555571508593
6.050709673229154e-09,ai certification mit,B,Exact match,-42.86555571985469,-0.7881318126944408,-42.86555571508593
5.947190648390481e-09,course in generative ai,A,Phrase match,-29.169223906436443,-0.7777069679484407,-29.16922390181127
5.947190648390481e-09,course in generative ai,B,Phrase match,-29.169223906436443,-0.7777069679484407,-29.16922390181127
5.947190648390481e-09,course in generative ai,USA,Phrase match,-29.169223906436443,-0.7777069679484407,-29.16922390181127
5.925905196503037e-09,ai strategy course,A,Phrase match,11.334526523078022,-0.7755182692602289,11.33452652767367
5.925905196503037e-09,ai strategy course,USA,Phrase match,11.334526523078022,-0.7755182692602289,11.33452652767367
5.344929027585434e-09,generative ai online courses,B,Exact match,2.7209663889992184,-0.7090473338049162,2.720966392789026
5.344929027585434e-09,generative ai online courses,USA,Exact match,2.7209663889992184,-0.7090473338049162,2.720966392789026
5.344929027585434e-09,generative ai online courses,A,Exact match,2.7209663889992184,-0.7090473338049162,2.720966392789026
5.215635185816461e-09,mit ai class,C,Phrase match,-16.927477279315692,-0.692239987374178,-16.927477275705222
5.172336531276312e-09,artificial intelligence certification mit,USA,Exact match,-48.64370685390052,-0.6864236088300085,-48.64370685035011
5.172336531276312e-09,artificial intelligence certification mit,A,Exact match,-48.64370685390052,-0.6864236088300085,-48.64370685035011
5.172336531276312e-09,artificial intelligence certification mit,B,Exact match,-48.64370685390052,-0.6864236088300085,-48.64370685035011
5.1629364771300964e-09,ai for business leaders,A,Exact match,47.37530929397554,-0.6851479963770207,47.37530929751291
5.1629364771300964e-09,ai for business leaders,B,Exact match,47.37530929397554,-0.6851479963770207,47.37530929751291
4.9951254924420885e-09,courses about ai,A,Exact match,-20.416244292988402,-0.6615676874971906,-20.41624428968379
4.9951254924420885e-09,courses about ai,USA,Exact match,-20.416244292988402,-0.6615676874971906,-20.41624428968379
4.9951254924420885e-09,courses about ai,B,Exact match,-20.416244292988402,-0.6615676874971906,-20.41624428968379
4.829232348289404e-09,course generator ai,A,Phrase match,24.073740301467193,-0.6366460530948526,24.073740304541705
4.829232348289404e-09,course generator ai,B,Phrase match,24.073740301467193,-0.6366460530948526,24.073740304541705
4.777340841149198e-09,course generative ai,B,Phrase match,-22.176038078550004,-0.6284951770696319,-22.176038075547467
4.777340841149198e-09,course generative ai,A,Phrase match,-22.176038078550004,-0.6284951770696319,-22.176038075547467
4.777340841149198e-09,course generative ai,USA,Phrase match,-22.176038078550004,-0.6284951770696319,-22.176038075547467
4.718823354010509e-09,best courses on artificial intelligence,A,Exact match,1.6144058878720393,-0.6190884804674218,1.6144058907934085
4.718823354010509e-09,best courses on artificial intelligence,B,Exact match,1.6144058878720393,-0.6190884804674218,1.6144058907934085
4.718823354010509e-09,best courses on artificial intelligence,USA,Exact match,1.6144058878720393,-0.6190884804674218,1.6144058907934085
4.671486954106798e-09,courses in generative ai,USA,Exact match,-37.4464662575982,-0.6113066615170455,-37.44646625474249
4.671486954106798e-09,courses in generative ai,A,Exact match,-37.4464662575982,-0.6113066615170455,-37.44646625474249
4.671486954106798e-09,courses in generative ai,B,Exact match,-37.4464662575982,-0.6113066615170455,-37.44646625474249
4.5976931249005376e-09,generative ai courses online,USA,Exact match,12.135118366596815,-0.5988558437292947,12.13511836935017
4.5976931249005376e-09,generative ai courses online,A,Exact match,12.135118366596815,-0.5988558437292947,12.13511836935017
4.5976931249005376e-09,generative ai courses online,B,Exact match,12.135118366596815,-0.5988558437292947,12.13511836935017
4.4185364693414514e-09,executive education ai,B,Phrase match,34.62121985328741,-0.5668971897583917,34.62121985579226
4.4185364693414514e-09,executive education ai,USA,Phrase match,34.62121985328741,-0.5668971897583917,34.62121985579226
4.4185364693414514e-09,executive education ai,A,Phrase match,34.62121985328741,-0.5668971897583917,34.62121985579226
4.279269136528401e-09,ai course for business leaders,B,Exact match,-13.29068917260185,-0.5402055595098364,-13.290689170290165
3.965199644074592e-09,best ai classes online,A,Phrase match,12.86359634078848,-0.47312976701888176,12.863596342664534
3.965199644074592e-09,best ai classes online,USA,Phrase match,12.86359634078848,-0.47312976701888176,12.863596342664534
3.683250343265635e-09,best ai ml courses for working professionals,B,Exact match,-47.054791872363985,-0.40316970721399514,-47.05479187087901
3.683250343265635e-09,best ai ml courses for working professionals,USA,Exact match,-47.054791872363985,-0.40316970721399514,-47.05479187087901
3.6408969860963475e-09,udacity ai course,B,Exact match,-9.457473116123653,-0.39172448674313987,-9.457473114697425
3.6408969860963475e-09,udacity ai course,A,Exact match,-9.457473116123653,-0.39172448674313987,-9.457473114697425
3.6408969860963475e-09,udacity ai course,USA,Exact match,-9.457473116123653,-0.39172448674313987,-9.457473114697425
3.6185082176164386e-09,generative ai course mit,C,Exact match,-60.775316523529526,-0.38556606015846845,-60.775316522134354
3.5295591685861e-09,AI for business,A,Phrase match,86.50767606080815,-0.3603273541311711,86.50767606207995
3.5295591685861e-09,AI for business,B,Phrase match,86.50767606080815,-0.3603273541311711,86.50767606207995
3.5295591685861e-09,AI for business,USA,Phrase match,86.50767606080815,-0.3603273541311711,86.50767606207995
3.4113469673052873e-09,artificial intelligence online program,C,Phrase match,23.135572137015824,-0.3247484432298692,23.135572138123653
3.375188941762342e-09,best course on artificial intelligence,B,Exact match,7.322758022152402,-0.3133680668138131,7.322758023210079
3.375188941762342e-09,best course on artificial intelligence,USA,Exact match,7.322758022152402,-0.3133680668138131,7.322758023210079
3.375188941762342e-09,best course on artificial intelligence,A,Exact match,7.322758022152402,-0.3133680668138131,7.322758023210079
3.3644975361412623e-09,course on generative ai,USA,Exact match,-16.50817206275837,-0.30995619967566407,-16.508172061715523
3.3644975361412623e-09,course on generative ai,A,Exact match,-16.50817206275837,-0.30995619967566407,-16.508172061715523
3.3644975361412623e-09,course on generative ai,B,Exact match,-16.50817206275837,-0.30995619967566407,-16.508172061715523
3.2659160794023613e-09,stanford ai certificate,USA,Exact match,-24.00065605856511,-0.2774439704578095,-24.000656057659
3.217806758317397e-09,prompt engineering course,USA,Exact match,-13.52755818552548,-0.2608541782609018,-13.527558184686102
3.217806758317397e-09,prompt engineering course,B,Exact match,-13.52755818552548,-0.2608541782609018,-13.527558184686102
3.217806758317397e-09,prompt engineering course,A,Exact match,-13.52755818552548,-0.2608541782609018,-13.527558184686102
3.2073504648604786e-09,ai certification mit,USA,Phrase match,-42.86555574771122,-0.25718265013546754,-42.86555574688634
3.2073504648604786e-09,ai certification mit,A,Phrase match,-42.86555574771122,-0.25718265013546754,-42.86555574688634
3.1444524134261573e-09,ai related certifications,B,Exact match,-9.672655150725376,-0.2345818774281455,-9.672655149987744
3.1444524134261573e-09,ai related certifications,USA,Exact match,-9.672655150725376,-0.2345818774281455,-9.672655149987744
3.1444524134261573e-09,ai related certifications,A,Exact match,-9.672655150725376,-0.2345818774281455,-9.672655149987744
3.0657637228546578e-09,certification for artificial intelligence,USA,Exact match,7.877789464256701,-0.20500136504516378,7.877789464885186
3.0657637228546578e-09,certification for artificial intelligence,A,Exact match,7.877789464256701,-0.20500136504516378,7.877789464885186
3.0657637228546578e-09,certification for artificial intelligence,B,Exact match,7.877789464256701,-0.20500136504516378,7.877789464885186
3.048209621394255e-09,course on machine learning and artificial intelligence,B,Exact match,8.797645419500066,-0.19819412234135086,8.797645420104203
3.048209621394255e-09,course on machine learning and artificial intelligence,A,Exact match,8.797645419500066,-0.19819412234135086,8.797645420104203
3.048209621341421e-09,course on machine learning and artificial intelligence,USA,Exact match,8.797645419500066,-0.19819412234135086,8.797645420104203
3.0416323010687524e-09,graduate certificate artificial intelligence,C,Phrase match,-22.433351369458183,-0.19562326845721048,-22.433351368863168
3.030494698589351e-09,ai courses for executives,USA,Exact match,4.596602557397344,-0.19124455106846885,4.59660255797691
3.030494698589351e-09,ai courses for executives,B,Exact match,4.596602557397344,-0.19124455106846885,4.59660255797691
3.030494698589351e-09,ai courses for executives,A,Exact match,4.596602557397344,-0.19124455106846885,4.59660255797691
2.997540793354812e-09,generative ai online courses,USA,Phrase match,2.7209663660017354,-0.1780981711632996,2.720966366535592
2.9583959529169056e-09,generative ai online course,USA,Exact match,9.730520431459233,-0.16210145978461576,9.730520431938793
2.9583959529169056e-09,generative ai online course,A,Exact match,9.730520431459233,-0.16210145978461576,9.730520431938793
2.9583959529169056e-09,generative ai online course,B,Exact match,9.730520431459233,-0.16210145978461576,9.730520431938793
2.930180884086038e-09,MIT xPRO AI course,A,Exact match,-45.44196857156787,-0.15030621452003823,-45.44196857112745
2.930180884086038e-09,MIT xPRO AI course,USA,Exact match,-45.44196857156787,-0.15030621452003823,-45.44196857112745
2.9098209735259357e-09,google generative ai course,USA,Exact match,43.654527386562116,-0.14165267108493226,43.6545273869743
2.9098209735259357e-09,google generative ai course,B,Exact match,43.654527386562116,-0.14165267108493226,43.6545273869743
2.9098209735259357e-09,google generative ai course,A,Exact match,43.654527386562116,-0.14165267108493226,43.6545273869743
2.8842667413834277e-09,courses about ai,A,Phrase match,-20.416244313668596,-0.13061852481616118,-20.416244313291855
2.8842667413834277e-09,courses about ai,B,Phrase match,-20.416244313668596,-0.13061852481616118,-20.416244313291855
2.8842667413834277e-09,courses about ai,USA,Phrase match,-20.416244313668596,-0.13061852481616118,-20.416244313291855
2.863384558176773e-09,generative ai course online,A,Exact match,17.506455004474674,-0.12145552001435816,17.50645500482245
2.863384558176773e-09,generative ai course online,B,Exact match,17.506455004474674,-0.12145552001435816,17.50645500482245
2.863384558176773e-09,generative ai course online,USA,Exact match,17.506455004474674,-0.12145552001435816,17.50645500482245
2.7899411856291612e-09,best courses on artificial intelligence,B,Phrase match,1.6144058689746819,-0.08813931775606966,1.6144058692205854
